"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3654","test_turnlamp_synchronflash[14]","tests","Fri Aug 22 07:34:30 UTC 2025","passed","Fri Aug 22 07:34:34 UTC 2025","","test_turnlamp","",""
"","4351","test_turnlamp_synchronflash[6]","tests","Fri Aug 22 07:34:01 UTC 2025","failed","Fri Aug 22 07:34:05 UTC 2025","","test_turnlamp","",""
"","3565","test_turnlamp_synchronflash[10]","tests","Fri Aug 22 07:34:16 UTC 2025","passed","Fri Aug 22 07:34:20 UTC 2025","","test_turnlamp","",""
"","3621","test_turnlamp_synchronflash[8]","tests","Fri Aug 22 07:34:09 UTC 2025","failed","Fri Aug 22 07:34:13 UTC 2025","","test_turnlamp","",""
"","10696","test_turnlamp_triggered_synchronflash[12]","tests","Fri Aug 22 07:34:34 UTC 2025","passed","Fri Aug 22 07:34:45 UTC 2025","","test_turnlamp","",""
"","3486","test_turnlamp_synchronflash[13]","tests","Fri Aug 22 07:34:27 UTC 2025","passed","Fri Aug 22 07:34:30 UTC 2025","","test_turnlamp","",""
"","3505","test_turnlamp_synchronflash[12]","tests","Fri Aug 22 07:34:23 UTC 2025","passed","Fri Aug 22 07:34:27 UTC 2025","","test_turnlamp","",""
"","4798","test_turnlamp_synchronflash_alternative[12]","tests","Fri Aug 22 07:34:55 UTC 2025","passed","Fri Aug 22 07:35:00 UTC 2025","","test_turnlamp","",""
"","3501","test_turnlamp_synchronflash[7]","tests","Fri Aug 22 07:34:05 UTC 2025","failed","Fri Aug 22 07:34:09 UTC 2025","","test_turnlamp","",""
"","3505","test_turnlamp_synchronflash[9]","tests","Fri Aug 22 07:34:13 UTC 2025","passed","Fri Aug 22 07:34:16 UTC 2025","","test_turnlamp","",""
"","10800","test_turnlamp_triggered_mf4file[14]","tests","Fri Aug 22 07:34:45 UTC 2025","passed","Fri Aug 22 07:34:55 UTC 2025","","test_turnlamp","",""
"","3636","test_turnlamp_synchronflash[11]","tests","Fri Aug 22 07:34:20 UTC 2025","passed","Fri Aug 22 07:34:23 UTC 2025","","test_turnlamp","",""
