"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3855","test_turnlamp_synchronflash[12]","tests","Mon Aug 11 05:36:22 UTC 2025","passed","Mon Aug 11 05:36:26 UTC 2025","","test_turnlamp","",""
"","3606","test_turnlamp_synchronflash[9]","tests","Mon Aug 11 05:36:11 UTC 2025","passed","Mon Aug 11 05:36:15 UTC 2025","","test_turnlamp","",""
"","3975","test_turnlamp_synchronflash[8]","tests","Mon Aug 11 05:36:07 UTC 2025","passed","Mon Aug 11 05:36:11 UTC 2025","","test_turnlamp","",""
"","4894","test_turnlamp_synchronflash_alternative[12]","tests","Mon Aug 11 05:36:56 UTC 2025","passed","Mon Aug 11 05:37:01 UTC 2025","","test_turnlamp","",""
"","11005","test_turnlamp_triggered_mf4file[14]","tests","Mon Aug 11 05:36:45 UTC 2025","passed","Mon Aug 11 05:36:56 UTC 2025","","test_turnlamp","",""
"","3749","test_turnlamp_synchronflash[13]","tests","Mon Aug 11 05:36:26 UTC 2025","passed","Mon Aug 11 05:36:30 UTC 2025","","test_turnlamp","",""
"","4073","test_turnlamp_synchronflash[11]","tests","Mon Aug 11 05:36:18 UTC 2025","passed","Mon Aug 11 05:36:22 UTC 2025","","test_turnlamp","",""
"","4487","test_turnlamp_synchronflash[6]","tests","Mon Aug 11 05:35:59 UTC 2025","failed","Mon Aug 11 05:36:03 UTC 2025","","test_turnlamp","",""
"","3653","test_turnlamp_synchronflash[10]","tests","Mon Aug 11 05:36:15 UTC 2025","passed","Mon Aug 11 05:36:18 UTC 2025","","test_turnlamp","",""
"","11300","test_turnlamp_triggered_synchronflash[12]","tests","Mon Aug 11 05:36:34 UTC 2025","passed","Mon Aug 11 05:36:45 UTC 2025","","test_turnlamp","",""
"","3782","test_turnlamp_synchronflash[7]","tests","Mon Aug 11 05:36:03 UTC 2025","failed","Mon Aug 11 05:36:07 UTC 2025","","test_turnlamp","",""
"","3970","test_turnlamp_synchronflash[14]","tests","Mon Aug 11 05:36:30 UTC 2025","passed","Mon Aug 11 05:36:34 UTC 2025","","test_turnlamp","",""
