"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3500","test_turnlamp_synchronflash[7]","tests","Mon Aug 11 13:37:53 UTC 2025","failed","Mon Aug 11 13:37:56 UTC 2025","","test_turnlamp","",""
"","3491","test_turnlamp_synchronflash[12]","tests","Mon Aug 11 13:38:10 UTC 2025","passed","Mon Aug 11 13:38:14 UTC 2025","","test_turnlamp","",""
"","3513","test_turnlamp_synchronflash[13]","tests","Mon Aug 11 13:38:14 UTC 2025","passed","Mon Aug 11 13:38:17 UTC 2025","","test_turnlamp","",""
"","3638","test_turnlamp_synchronflash[14]","tests","Mon Aug 11 13:38:17 UTC 2025","passed","Mon Aug 11 13:38:21 UTC 2025","","test_turnlamp","",""
"","3502","test_turnlamp_synchronflash[9]","tests","Mon Aug 11 13:38:00 UTC 2025","passed","Mon Aug 11 13:38:03 UTC 2025","","test_turnlamp","",""
"","3604","test_turnlamp_synchronflash[8]","tests","Mon Aug 11 13:37:56 UTC 2025","failed","Mon Aug 11 13:38:00 UTC 2025","","test_turnlamp","",""
"","10794","test_turnlamp_triggered_mf4file[14]","tests","Mon Aug 11 13:38:32 UTC 2025","passed","Mon Aug 11 13:38:43 UTC 2025","","test_turnlamp","",""
"","4359","test_turnlamp_synchronflash[6]","tests","Mon Aug 11 13:37:48 UTC 2025","failed","Mon Aug 11 13:37:53 UTC 2025","","test_turnlamp","",""
"","10711","test_turnlamp_triggered_synchronflash[12]","tests","Mon Aug 11 13:38:21 UTC 2025","passed","Mon Aug 11 13:38:32 UTC 2025","","test_turnlamp","",""
"","3641","test_turnlamp_synchronflash[11]","tests","Mon Aug 11 13:38:07 UTC 2025","passed","Mon Aug 11 13:38:10 UTC 2025","","test_turnlamp","",""
"","3507","test_turnlamp_synchronflash[10]","tests","Mon Aug 11 13:38:03 UTC 2025","passed","Mon Aug 11 13:38:07 UTC 2025","","test_turnlamp","",""
"","4793","test_turnlamp_synchronflash_alternative[12]","tests","Mon Aug 11 13:38:43 UTC 2025","passed","Mon Aug 11 13:38:47 UTC 2025","","test_turnlamp","",""
