"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_turnlamp_synchronflash[9]","tests.turnlamp","Wed Aug 27 05:31:48 UTC 2025","broken","Wed Aug 27 05:31:48 UTC 2025","","test_synchron_flash","",""
"","7285","test_turnlamp_triggered_mf4file[13]","tests.turnlamp","Wed Aug 27 05:33:53 UTC 2025","passed","Wed Aug 27 05:34:00 UTC 2025","","test_synchron_flash","",""
"","7826","test_turnlamp_triggered_mf4file[12]","tests.turnlamp_allpass","Wed Aug 27 05:34:07 UTC 2025","passed","Wed Aug 27 05:34:15 UTC 2025","","test_synchron_flash","",""
"
    The test is similar `test_turnlamp_synchronflash` but instead of capturing via the ports,
    we directly use controldesk to record all relevant signals, regardles of the openta port.
    ","0","test_turnlamp_synchronflash_with_controldesk_recorder[6]","tests.turnlamp","Wed Aug 27 05:35:46 UTC 2025","skipped","Wed Aug 27 05:35:46 UTC 2025","","test_synchron_flash_multiport","",""
"","7266","test_turnlamp_triggered_synchronflash[9]","tests.turnlamp","Wed Aug 27 05:32:18 UTC 2025","passed","Wed Aug 27 05:32:25 UTC 2025","","test_synchron_flash","",""
"","0","test_turnlamp_synchronflash[8]","tests.turnlamp","Wed Aug 27 05:31:48 UTC 2025","broken","Wed Aug 27 05:31:48 UTC 2025","","test_synchron_flash","",""
"
    The test is similar `test_turnlamp_synchronflash` but instead of capturing via the ports,
    we directly use controldesk to record all relevant signals, regardles of the openta port.
    ","0","test_turnlamp_synchronflash_with_controldesk_recorder[10]","tests.turnlamp","Wed Aug 27 05:35:46 UTC 2025","skipped","Wed Aug 27 05:35:46 UTC 2025","","test_synchron_flash_multiport","",""
"","3248","test_turnlamp_synchronflash[14]","tests.turnlamp","Wed Aug 27 05:35:42 UTC 2025","passed","Wed Aug 27 05:35:46 UTC 2025","","test_synchron_flash_multiport","",""
"","3258","test_turnlamp_synchronflash[11]","tests.turnlamp","Wed Aug 27 05:35:32 UTC 2025","passed","Wed Aug 27 05:35:36 UTC 2025","","test_synchron_flash_multiport","",""
"","7262","test_turnlamp_triggered_synchronflash[12]","tests.turnlamp","Wed Aug 27 05:32:40 UTC 2025","passed","Wed Aug 27 05:32:47 UTC 2025","","test_synchron_flash","",""
"","7289","test_turnlamp_triggered_mf4file[12]","tests.turnlamp","Wed Aug 27 05:33:45 UTC 2025","passed","Wed Aug 27 05:33:53 UTC 2025","","test_synchron_flash","",""
"","7387","test_turnlamp_triggered_mf4file[9]","tests.turnlamp","Wed Aug 27 05:33:23 UTC 2025","passed","Wed Aug 27 05:33:31 UTC 2025","","test_synchron_flash","",""
"","7371","test_turnlamp_triggered_synchronflash[11]","tests.turnlamp","Wed Aug 27 05:32:32 UTC 2025","passed","Wed Aug 27 05:32:40 UTC 2025","","test_synchron_flash","",""
"","7864","test_turnlamp_triggered_mf4file[9]","tests.turnlamp_allpass","Wed Aug 27 05:33:44 UTC 2025","passed","Wed Aug 27 05:33:51 UTC 2025","","test_synchron_flash","",""
"","3301","test_turnlamp_synchronflash[9]","tests.turnlamp","Wed Aug 27 05:35:26 UTC 2025","passed","Wed Aug 27 05:35:29 UTC 2025","","test_synchron_flash_multiport","",""
"","7272","test_turnlamp_triggered_synchronflash[10]","tests.turnlamp","Wed Aug 27 05:32:25 UTC 2025","passed","Wed Aug 27 05:32:32 UTC 2025","","test_synchron_flash","",""
"","7532","test_turnlamp_triggered_synchronflash[7]","tests.turnlamp_allpass","Wed Aug 27 05:32:19 UTC 2025","passed","Wed Aug 27 05:32:27 UTC 2025","","test_synchron_flash","",""
