"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3356","test_turnlamp_synchronflash[14]","tests.turnlamp","Tue Aug 26 06:54:39 UTC 2025","passed","Tue Aug 26 06:54:43 UTC 2025","","test_synchron_flash_multiport","",""
"
    Direct usage of capture instance instead of using it as contextmanager using 'with' statement.
    ","7425","test_turnlamp_synchronflash_alternative[13]","tests.turnlamp","Tue Aug 26 06:53:54 UTC 2025","passed","Tue Aug 26 06:54:01 UTC 2025","","test_synchron_flash","",""
"
    The test is similar `test_turnlamp_synchronflash` but instead of capturing via the ports,
    we directly use controldesk to record all relevant signals, regardles of the openta port.
    ","0","test_turnlamp_synchronflash_with_controldesk_recorder[8]","tests.turnlamp","Tue Aug 26 06:54:43 UTC 2025","skipped","Tue Aug 26 06:54:43 UTC 2025","","test_synchron_flash_multiport","",""
"","3346","test_turnlamp_synchronflash[11]","tests.turnlamp","Tue Aug 26 06:50:45 UTC 2025","passed","Tue Aug 26 06:50:49 UTC 2025","","test_synchron_flash","",""
"","7556","test_turnlamp_triggered_synchronflash[11]","tests.turnlamp","Tue Aug 26 06:51:26 UTC 2025","passed","Tue Aug 26 06:51:33 UTC 2025","","test_synchron_flash","",""
"
    The test is similar `test_turnlamp_synchronflash` but instead of capturing via the ports,
    we directly use controldesk to record all relevant signals, regardles of the openta port.
    ","0","test_turnlamp_synchronflash_with_controldesk_recorder[13]","tests.turnlamp","Tue Aug 26 06:54:43 UTC 2025","skipped","Tue Aug 26 06:54:43 UTC 2025","","test_synchron_flash_multiport","",""
"","7290","test_turnlamp_triggered_synchronflash[14]","tests.turnlamp","Tue Aug 26 06:51:48 UTC 2025","passed","Tue Aug 26 06:51:55 UTC 2025","","test_synchron_flash","",""
"
    Direct usage of capture instance instead of using it as contextmanager using 'with' statement.
    ","7318","test_turnlamp_synchronflash_alternative[6]","tests.turnlamp","Tue Aug 26 06:53:02 UTC 2025","failed","Tue Aug 26 06:53:10 UTC 2025","","test_synchron_flash","",""
"","7303","test_turnlamp_triggered_synchronflash[9]","tests.turnlamp","Tue Aug 26 06:51:11 UTC 2025","passed","Tue Aug 26 06:51:18 UTC 2025","","test_synchron_flash","",""
"","3328","test_turnlamp_synchronflash[11]","tests.turnlamp","Tue Aug 26 06:54:29 UTC 2025","passed","Tue Aug 26 06:54:32 UTC 2025","","test_synchron_flash_multiport","",""
