"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4167","test_turnlamp_synchronflash[6]","tests","Mon Aug 11 12:08:16 UTC 2025","failed","Mon Aug 11 12:08:20 UTC 2025","","test_turnlamp","",""
"","3585","test_turnlamp_synchronflash[14]","tests","Mon Aug 11 12:08:45 UTC 2025","failed","Mon Aug 11 12:08:48 UTC 2025","","test_turnlamp","",""
"","4707","test_turnlamp_synchronflash_alternative[12]","tests","Mon Aug 11 12:09:10 UTC 2025","passed","Mon Aug 11 12:09:15 UTC 2025","","test_turnlamp","",""
"","3498","test_turnlamp_synchronflash[7]","tests","Mon Aug 11 12:08:20 UTC 2025","failed","Mon Aug 11 12:08:24 UTC 2025","","test_turnlamp","",""
"","3491","test_turnlamp_synchronflash[13]","tests","Mon Aug 11 12:08:41 UTC 2025","passed","Mon Aug 11 12:08:45 UTC 2025","","test_turnlamp","",""
"","3456","test_turnlamp_synchronflash[10]","tests","Mon Aug 11 12:08:31 UTC 2025","passed","Mon Aug 11 12:08:34 UTC 2025","","test_turnlamp","",""
"","3574","test_turnlamp_synchronflash[11]","tests","Mon Aug 11 12:08:34 UTC 2025","failed","Mon Aug 11 12:08:38 UTC 2025","","test_turnlamp","",""
"","3467","test_turnlamp_synchronflash[12]","tests","Mon Aug 11 12:08:38 UTC 2025","failed","Mon Aug 11 12:08:41 UTC 2025","","test_turnlamp","",""
"","10718","test_turnlamp_triggered_mf4file[14]","tests","Mon Aug 11 12:08:59 UTC 2025","passed","Mon Aug 11 12:09:10 UTC 2025","","test_turnlamp","",""
"","3491","test_turnlamp_synchronflash[9]","tests","Mon Aug 11 12:08:27 UTC 2025","passed","Mon Aug 11 12:08:31 UTC 2025","","test_turnlamp","",""
"","10676","test_turnlamp_triggered_synchronflash[12]","tests","Mon Aug 11 12:08:48 UTC 2025","passed","Mon Aug 11 12:08:59 UTC 2025","","test_turnlamp","",""
"","3558","test_turnlamp_synchronflash[8]","tests","Mon Aug 11 12:08:24 UTC 2025","failed","Mon Aug 11 12:08:27 UTC 2025","","test_turnlamp","",""
