"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7517","test_turnlamp_triggered_mf4file[13]","tests.turnlamp","Wed Aug 27 05:13:46 UTC 2025","passed","Wed Aug 27 05:13:54 UTC 2025","","test_synchron_flash","",""
"
    The test is similar `test_turnlamp_synchronflash` but instead of capturing via the ports,
    we directly use controldesk to record all relevant signals, regardles of the openta port.
    ","0","test_turnlamp_synchronflash_with_controldesk_recorder[13]","tests.turnlamp","Wed Aug 27 05:15:24 UTC 2025","skipped","Wed Aug 27 05:15:24 UTC 2025","","test_synchron_flash_multiport","",""
"","7584","test_turnlamp_triggered_synchronflash[14]","tests.turnlamp","Wed Aug 27 05:12:44 UTC 2025","passed","Wed Aug 27 05:12:52 UTC 2025","","test_synchron_flash","",""
"
    The test is similar `test_turnlamp_synchronflash` but instead of capturing via the ports,
    we directly use controldesk to record all relevant signals, regardles of the openta port.
    ","0","test_turnlamp_synchronflash_with_controldesk_recorder[14]","tests.turnlamp","Wed Aug 27 05:15:24 UTC 2025","skipped","Wed Aug 27 05:15:24 UTC 2025","","test_synchron_flash_multiport","",""
"","3561","test_turnlamp_synchronflash[11]","tests.turnlamp","Wed Aug 27 05:11:40 UTC 2025","passed","Wed Aug 27 05:11:43 UTC 2025","","test_synchron_flash","",""
"
    The test is similar `test_turnlamp_synchronflash` but instead of capturing via the ports,
    we directly use controldesk to record all relevant signals, regardles of the openta port.
    ","1","test_turnlamp_synchronflash_with_controldesk_recorder[7]","tests.turnlamp","Wed Aug 27 05:15:24 UTC 2025","skipped","Wed Aug 27 05:15:24 UTC 2025","","test_synchron_flash_multiport","",""
"","7776","test_turnlamp_triggered_mf4file[7]","tests.turnlamp","Wed Aug 27 05:13:00 UTC 2025","passed","Wed Aug 27 05:13:07 UTC 2025","","test_synchron_flash","",""
"","7528","test_turnlamp_triggered_synchronflash[13]","tests.turnlamp","Wed Aug 27 05:12:36 UTC 2025","passed","Wed Aug 27 05:12:44 UTC 2025","","test_synchron_flash","",""
"","3446","test_turnlamp_synchronflash[9]","tests.turnlamp","Wed Aug 27 05:15:03 UTC 2025","passed","Wed Aug 27 05:15:07 UTC 2025","","test_synchron_flash_multiport","",""
"","7804","test_turnlamp_triggered_mf4file[11]","tests.turnlamp","Wed Aug 27 05:13:31 UTC 2025","passed","Wed Aug 27 05:13:38 UTC 2025","","test_synchron_flash","",""
