"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10731","test_turnlamp_triggered_mf4file[14]","tests","Mon Aug 18 11:07:11 UTC 2025","passed","Mon Aug 18 11:07:22 UTC 2025","","test_turnlamp","",""
"","4208","test_turnlamp_synchronflash[6]","tests","Mon Aug 18 11:06:28 UTC 2025","failed","Mon Aug 18 11:06:32 UTC 2025","","test_turnlamp","",""
"","3484","test_turnlamp_synchronflash[12]","tests","Mon Aug 18 11:06:50 UTC 2025","passed","Mon Aug 18 11:06:53 UTC 2025","","test_turnlamp","",""
"","4710","test_turnlamp_synchronflash_alternative[12]","tests","Mon Aug 18 11:07:22 UTC 2025","passed","Mon Aug 18 11:07:27 UTC 2025","","test_turnlamp","",""
"","3564","test_turnlamp_synchronflash[11]","tests","Mon Aug 18 11:06:46 UTC 2025","passed","Mon Aug 18 11:06:50 UTC 2025","","test_turnlamp","",""
"","3471","test_turnlamp_synchronflash[13]","tests","Mon Aug 18 11:06:53 UTC 2025","passed","Mon Aug 18 11:06:57 UTC 2025","","test_turnlamp","",""
"","3563","test_turnlamp_synchronflash[8]","tests","Mon Aug 18 11:06:36 UTC 2025","failed","Mon Aug 18 11:06:39 UTC 2025","","test_turnlamp","",""
"","3496","test_turnlamp_synchronflash[7]","tests","Mon Aug 18 11:06:32 UTC 2025","failed","Mon Aug 18 11:06:36 UTC 2025","","test_turnlamp","",""
"","3592","test_turnlamp_synchronflash[14]","tests","Mon Aug 18 11:06:57 UTC 2025","passed","Mon Aug 18 11:07:00 UTC 2025","","test_turnlamp","",""
"","3481","test_turnlamp_synchronflash[10]","tests","Mon Aug 18 11:06:43 UTC 2025","passed","Mon Aug 18 11:06:46 UTC 2025","","test_turnlamp","",""
"","3479","test_turnlamp_synchronflash[9]","tests","Mon Aug 18 11:06:39 UTC 2025","passed","Mon Aug 18 11:06:43 UTC 2025","","test_turnlamp","",""
"","10665","test_turnlamp_triggered_synchronflash[12]","tests","Mon Aug 18 11:07:00 UTC 2025","passed","Mon Aug 18 11:07:11 UTC 2025","","test_turnlamp","",""
