"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3616","test_turnlamp_synchronflash[10]","tests","Fri Aug 22 08:03:45 UTC 2025","passed","Fri Aug 22 08:03:49 UTC 2025","","test_turnlamp","",""
"","4785","test_turnlamp_synchronflash_alternative[12]","tests","Fri Aug 22 08:04:25 UTC 2025","passed","Fri Aug 22 08:04:30 UTC 2025","","test_turnlamp","",""
"","4229","test_turnlamp_synchronflash[6]","tests","Fri Aug 22 08:03:30 UTC 2025","failed","Fri Aug 22 08:03:34 UTC 2025","","test_turnlamp","",""
"","3640","test_turnlamp_synchronflash[14]","tests","Fri Aug 22 08:04:00 UTC 2025","passed","Fri Aug 22 08:04:03 UTC 2025","","test_turnlamp","",""
"","3673","test_turnlamp_synchronflash[13]","tests","Fri Aug 22 08:03:56 UTC 2025","failed","Fri Aug 22 08:04:00 UTC 2025","","test_turnlamp","",""
"","10805","test_turnlamp_triggered_synchronflash[12]","tests","Fri Aug 22 08:04:03 UTC 2025","passed","Fri Aug 22 08:04:14 UTC 2025","","test_turnlamp","",""
"","3653","test_turnlamp_synchronflash[11]","tests","Fri Aug 22 08:03:49 UTC 2025","passed","Fri Aug 22 08:03:53 UTC 2025","","test_turnlamp","",""
"","3489","test_turnlamp_synchronflash[7]","tests","Fri Aug 22 08:03:35 UTC 2025","failed","Fri Aug 22 08:03:38 UTC 2025","","test_turnlamp","",""
"","10867","test_turnlamp_triggered_mf4file[14]","tests","Fri Aug 22 08:04:14 UTC 2025","passed","Fri Aug 22 08:04:25 UTC 2025","","test_turnlamp","",""
"","3512","test_turnlamp_synchronflash[12]","tests","Fri Aug 22 08:03:53 UTC 2025","passed","Fri Aug 22 08:03:56 UTC 2025","","test_turnlamp","",""
"","3471","test_turnlamp_synchronflash[9]","tests","Fri Aug 22 08:03:42 UTC 2025","passed","Fri Aug 22 08:03:45 UTC 2025","","test_turnlamp","",""
"","3551","test_turnlamp_synchronflash[8]","tests","Fri Aug 22 08:03:38 UTC 2025","failed","Fri Aug 22 08:03:42 UTC 2025","","test_turnlamp","",""
