"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7337","test_turnlamp_triggered_synchronflash[10]","tests.turnlamp_allpass","Thu Aug 28 08:46:33 UTC 2025","passed","Thu Aug 28 08:46:41 UTC 2025","","test_synchron_flash","",""
"","3668","test_turnlamp_synchronflash[6]","tests.turnlamp_allpass","Thu Aug 28 08:45:43 UTC 2025","passed","Thu Aug 28 08:45:47 UTC 2025","","test_synchron_flash","",""
"","7395","test_turnlamp_triggered_synchronflash[13]","tests.turnlamp_allpass","Thu Aug 28 08:46:56 UTC 2025","passed","Thu Aug 28 08:47:03 UTC 2025","","test_synchron_flash","",""
"","7329","test_turnlamp_triggered_synchronflash[8]","tests.turnlamp_allpass","Thu Aug 28 08:46:19 UTC 2025","passed","Thu Aug 28 08:46:26 UTC 2025","","test_synchron_flash","",""
"","7376","test_turnlamp_triggered_synchronflash[11]","tests.turnlamp_allpass","Thu Aug 28 08:46:41 UTC 2025","passed","Thu Aug 28 08:46:48 UTC 2025","","test_synchron_flash","",""
"","3372","test_turnlamp_synchronflash[7]","tests.turnlamp_allpass","Thu Aug 28 08:45:47 UTC 2025","passed","Thu Aug 28 08:45:50 UTC 2025","","test_synchron_flash","",""
"","3518","test_turnlamp_synchronflash[10]","tests.turnlamp_allpass","Thu Aug 28 08:45:57 UTC 2025","passed","Thu Aug 28 08:46:01 UTC 2025","","test_synchron_flash","",""
"","3358","test_turnlamp_synchronflash[8]","tests.turnlamp_allpass","Thu Aug 28 08:45:50 UTC 2025","passed","Thu Aug 28 08:45:54 UTC 2025","","test_synchron_flash","",""
"","7329","test_turnlamp_triggered_synchronflash[7]","tests.turnlamp_allpass","Thu Aug 28 08:46:11 UTC 2025","passed","Thu Aug 28 08:46:19 UTC 2025","","test_synchron_flash","",""
"","7511","test_turnlamp_triggered_synchronflash[12]","tests.turnlamp_allpass","Thu Aug 28 08:46:48 UTC 2025","passed","Thu Aug 28 08:46:56 UTC 2025","","test_synchron_flash","",""
"","3345","test_turnlamp_synchronflash[9]","tests.turnlamp_allpass","Thu Aug 28 08:45:54 UTC 2025","passed","Thu Aug 28 08:45:57 UTC 2025","","test_synchron_flash","",""
"","7404","test_turnlamp_triggered_synchronflash[6]","tests.turnlamp_allpass","Thu Aug 28 08:46:04 UTC 2025","passed","Thu Aug 28 08:46:11 UTC 2025","","test_synchron_flash","",""
"","7354","test_turnlamp_triggered_synchronflash[9]","tests.turnlamp_allpass","Thu Aug 28 08:46:26 UTC 2025","passed","Thu Aug 28 08:46:33 UTC 2025","","test_synchron_flash","",""
"","3404","test_turnlamp_synchronflash[11]","tests.turnlamp_allpass","Thu Aug 28 08:46:01 UTC 2025","passed","Thu Aug 28 08:46:04 UTC 2025","","test_synchron_flash","",""
